order_status,MAX_FREIGHT,MAX_PRICE,MAX_PAYMENT,MIN_FREIGHT,MIN_PRICE,MIN_PAYMENT,MEDIAN_PRICE,MEDIAN_FREIGHT,MEDIAN_PAYMENT,AVG_FREIGHT,AVG_PRICE,AVG_PAYMENT,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY,ORDER_PURCHASE_HOUR
delivered,3877.00,194990.00,33334.00,856.00,1225.00,2761.00,98107.500000,2366.500000,18047.500000,1920.040000,19762.790000,14204.880000,2018,2,15,Thursday,11
shipped,3751.00,9500.00,27838.00,3751.00,9500.00,27838.00,9500.000000,3751.000000,27838.000000,3751.000000,9500.000000,27838.000000,2018,2,15,Thursday,12
canceled,1440.00,8767.00,6933.00,1440.00,8767.00,6933.00,8767.000000,1440.000000,6933.000000,1440.000000,8767.000000,6933.000000,2018,2,15,Thursday,14
delivered,3844.00,31949.00,65063.00,926.00,1099.00,2062.00,16524.000000,2385.000000,33562.500000,1758.880000,10868.410000,17378.590000,2018,2,15,Thursday,14
canceled,1809.00,7490.00,4398.00,1809.00,7490.00,4398.00,7490.000000,1809.000000,4398.000000,1809.000000,7490.000000,4398.000000,2018,2,15,Thursday,15
delivered,6550.00,73990.00,51594.00,753.00,1990.00,5365.00,37990.000000,3651.500000,28479.500000,2176.100000,14533.450000,14192.650000,2018,2,15,Thursday,15
delivered,8653.00,19520.00,91780.00,888.00,1499.00,557.00,10509.500000,4770.500000,46168.500000,2050.250000,5575.560000,23990.000000,2018,2,15,Thursday,16
delivered,10623.00,25290.00,69068.00,922.00,1518.00,2653.00,13404.000000,5772.500000,35860.500000,2552.650000,8867.430000,13422.910000,2018,2,15,Thursday,19
canceled,1605.00,13490.00,1768.00,1510.00,3500.00,171.00,8495.000000,1557.500000,969.500000,1557.500000,8495.000000,969.500000,2018,2,15,Thursday,20
delivered,2328.00,17999.00,42261.00,778.00,2650.00,2778.00,10324.500000,1553.000000,22519.500000,1618.440000,7934.110000,13548.000000,2018,2,15,Thursday,23
delivered,5151.00,129990.00,26790.00,787.00,1349.00,2500.00,65669.500000,2969.000000,14645.000000,2851.250000,35079.750000,15747.500000,2018,2,16,Friday,0
delivered,5932.00,10990.00,10092.00,1944.00,3499.00,6615.00,7244.500000,3938.000000,8353.500000,3527.330000,7326.330000,8203.670000,2018,2,16,Friday,1
processing,872.00,4690.00,5155.00,872.00,4690.00,5155.00,4690.000000,872.000000,5155.000000,872.000000,4690.000000,5155.000000,2018,2,16,Friday,8
delivered,2726.00,28990.00,23592.00,739.00,988.00,2578.00,14989.000000,1732.500000,13085.000000,1697.580000,11166.500000,11709.920000,2018,2,16,Friday,9
delivered,4176.00,37990.00,86460.00,927.00,530.00,831.00,19260.000000,2551.500000,43645.500000,1710.000000,8887.290000,12637.880000,2018,2,16,Friday,12
delivered,941.00,5949.00,23316.00,811.00,2999.00,14666.00,4474.000000,876.000000,18991.000000,876.000000,4474.000000,18991.000000,2017,2,25,Saturday,22
delivered,1821.00,27999.00,5347.00,1821.00,27999.00,5347.00,27999.000000,1821.000000,5347.000000,1821.000000,27999.000000,5347.000000,2017,2,26,Sunday,4
delivered,1869.00,12990.00,63851.00,1269.00,3840.00,3191.00,8415.000000,1569.000000,33521.000000,1591.000000,8305.000000,22173.250000,2017,2,26,Sunday,11
delivered,1865.00,11032.00,17749.00,1712.00,5890.00,6674.00,8461.000000,1788.500000,12211.500000,1788.500000,8461.000000,12211.500000,2017,2,26,Sunday,12
delivered,1958.00,5610.00,19551.00,1410.00,999.00,4965.00,3304.500000,1684.000000,12258.000000,1665.500000,3524.500000,10721.500000,2017,2,26,Sunday,14
shipped,1452.00,1999.00,16304.00,1452.00,1999.00,16304.00,1999.000000,1452.000000,16304.000000,1452.000000,1999.000000,16304.000000,2017,2,26,Sunday,14
delivered,2297.00,139900.00,31237.00,790.00,2573.00,7097.00,71236.500000,1543.500000,19167.000000,1584.330000,49324.330000,15813.330000,2017,2,26,Sunday,15
unavailable,1200.00,36990.00,17425.00,1200.00,36990.00,17425.00,36990.000000,1200.000000,17425.000000,1200.000000,36990.000000,17425.000000,2017,2,26,Sunday,16
delivered,1360.00,6791.00,9854.00,1360.00,6791.00,9854.00,6791.000000,1360.000000,9854.000000,1360.000000,6791.000000,9854.000000,2017,2,26,Sunday,21
delivered,1283.00,6990.00,7934.00,1283.00,6990.00,7934.00,6990.000000,1283.000000,7934.000000,1283.000000,6990.000000,7934.000000,2017,2,27,Monday,2
delivered,2494.00,32990.00,20298.00,890.00,2999.00,3095.00,17994.500000,1692.000000,11696.500000,1640.250000,15121.750000,11306.250000,2017,2,27,Monday,9
delivered,2536.00,14994.00,47312.00,1616.00,7500.00,21188.00,11247.000000,2076.000000,34250.000000,2076.000000,11247.000000,34250.000000,2017,2,27,Monday,10
delivered,2126.00,5990.00,12518.00,1510.00,3840.00,358.00,4915.000000,1818.000000,6438.000000,1818.000000,4915.000000,6438.000000,2017,2,27,Monday,12
delivered,2907.00,19636.00,42086.00,1371.00,5490.00,5401.00,12563.000000,2139.000000,23743.500000,1991.500000,10429.000000,23492.500000,2017,2,27,Monday,19
delivered,7095.00,268900.00,17827.00,1279.00,4760.00,4821.00,136830.000000,4187.000000,11324.000000,3844.500000,78137.500000,10285.000000,2017,2,27,Monday,23
delivered,1511.00,3840.00,4154.00,1511.00,3840.00,4154.00,3840.000000,1511.000000,4154.000000,1511.000000,3840.000000,4154.000000,2017,2,28,Tuesday,8
delivered,2295.00,29990.00,18457.00,1295.00,4068.00,88.00,17029.000000,1795.000000,9272.500000,1746.330000,13852.330000,8986.330000,2017,2,28,Tuesday,10
delivered,1828.00,14900.00,48370.00,1479.00,2600.00,1421.00,8750.000000,1653.500000,24895.500000,1649.250000,7872.250000,17396.000000,2017,2,28,Tuesday,11
delivered,2877.00,38500.00,28796.00,739.00,1999.00,3000.00,20249.500000,1808.000000,15898.000000,1569.290000,11489.290000,12278.430000,2017,2,28,Tuesday,17
delivered,1672.00,12990.00,46521.00,884.00,5990.00,8173.00,9490.000000,1278.000000,27347.000000,1396.200000,8422.000000,20833.200000,2017,2,28,Tuesday,21
delivered,3846.00,44000.00,25841.00,1144.00,2775.00,10981.00,23387.500000,2495.000000,18411.000000,2006.750000,17691.000000,16386.250000,2017,2,28,Tuesday,22
delivered,1453.00,10990.00,13124.00,1333.00,9900.00,12826.00,10445.000000,1393.000000,12975.000000,1393.000000,10445.000000,12975.000000,2017,2,28,Tuesday,23
delivered,5094.00,6390.00,28675.00,1611.00,1999.00,4410.00,4194.500000,3352.500000,16542.500000,3010.000000,3829.670000,16473.000000,2018,2,1,Thursday,0
delivered,2256.00,13000.00,23388.00,1185.00,1890.00,6889.00,7445.000000,1720.500000,15138.500000,1629.750000,6895.000000,12294.750000,2018,2,1,Thursday,7
delivered,4368.00,42990.00,111403.00,0.00,2900.00,5443.00,22945.000000,2184.000000,58423.000000,1614.110000,11714.050000,21306.050000,2018,2,1,Thursday,11
delivered,4735.00,120000.00,50768.00,126.00,1490.00,2062.00,60745.000000,2430.500000,26415.000000,1911.200000,21201.200000,14078.530000,2018,2,1,Thursday,12
delivered,1692.00,13900.00,89362.00,1259.00,2790.00,3577.00,8345.000000,1475.500000,46469.500000,1504.000000,7151.430000,21101.000000,2018,2,1,Thursday,13
delivered,2401.00,27999.00,30006.00,6.00,5500.00,800.00,16749.500000,1203.500000,15403.000000,1539.830000,11270.580000,11344.080000,2018,2,1,Thursday,19
delivered,3934.00,37890.00,56916.00,778.00,1277.00,4682.00,19583.500000,2356.000000,30799.000000,1602.710000,8978.710000,17374.930000,2018,2,1,Thursday,23
delivered,1605.00,18700.00,15200.00,1506.00,3490.00,8713.00,11095.000000,1555.500000,11956.500000,1555.500000,11095.000000,11956.500000,2018,2,2,Friday,2
delivered,1917.00,32900.00,38072.00,742.00,1490.00,6500.00,17195.000000,1329.500000,22286.000000,1428.290000,12489.430000,18837.710000,2018,2,2,Friday,9
delivered,9544.00,199900.00,47652.00,739.00,1699.00,910.00,100799.500000,5141.500000,24281.000000,2077.740000,21119.530000,14590.530000,2018,2,2,Friday,10
delivered,2191.00,21556.00,18615.00,6.00,2950.00,3909.00,12253.000000,1098.500000,11262.000000,1348.130000,12766.750000,11914.380000,2018,2,2,Friday,11
canceled,1410.00,2370.00,9713.00,1410.00,2370.00,9713.00,2370.000000,1410.000000,9713.000000,1410.000000,2370.000000,9713.000000,2018,2,2,Friday,15
delivered,5297.00,40605.00,49952.00,778.00,2890.00,2418.00,21747.500000,3037.500000,26185.000000,2062.930000,14437.930000,14012.070000,2018,2,2,Friday,17
delivered,1898.00,13199.00,33573.00,1212.00,2890.00,2638.00,8044.500000,1555.000000,18105.500000,1545.880000,6644.630000,10270.380000,2018,2,2,Friday,21
delivered,5622.00,39900.00,85616.00,469.00,2000.00,4762.00,20950.000000,3045.500000,45189.000000,1827.110000,15598.780000,24081.110000,2018,2,2,Friday,22
delivered,3704.00,11500.00,11699.00,1269.00,1599.00,1548.00,6549.500000,2486.500000,6623.500000,1948.630000,5213.380000,7809.630000,2018,2,3,Saturday,0
delivered,1010.00,3490.00,24009.00,1010.00,3490.00,24009.00,3490.000000,1010.000000,24009.000000,1010.000000,3490.000000,24009.000000,2018,2,3,Saturday,3
delivered,5000.00,63600.00,147508.00,739.00,2400.00,5101.00,33000.000000,2869.500000,76304.500000,2368.530000,13582.180000,28213.180000,2018,2,16,Friday,13
delivered,3888.00,69900.00,27844.00,768.00,1390.00,903.00,35645.000000,2328.000000,14373.500000,1854.560000,13015.610000,10981.390000,2018,2,16,Friday,14
unavailable,827.00,4500.00,3027.00,827.00,4500.00,3027.00,4500.000000,827.000000,3027.000000,827.000000,4500.000000,3027.000000,2018,2,16,Friday,16
delivered,7650.00,41200.00,197203.00,972.00,1399.00,1873.00,21299.500000,4311.000000,99538.000000,2305.160000,10651.420000,34359.110000,2018,2,16,Friday,17
delivered,4571.00,17900.00,40899.00,723.00,5490.00,9970.00,11695.000000,2647.000000,25434.500000,2155.670000,12129.670000,24074.000000,2018,2,16,Friday,21
shipped,883.00,5610.00,11442.00,883.00,5610.00,11442.00,5610.000000,883.000000,11442.000000,883.000000,5610.000000,11442.000000,2018,2,16,Friday,21
delivered,1466.00,12990.00,6750.00,1466.00,12990.00,6750.00,12990.000000,1466.000000,6750.000000,1466.000000,12990.000000,6750.000000,2018,2,17,Saturday,3
delivered,1510.00,3840.00,26560.00,1510.00,3840.00,26560.00,3840.000000,1510.000000,26560.000000,1510.000000,3840.000000,26560.000000,2018,2,17,Saturday,7
delivered,4096.00,24990.00,32624.00,1185.00,2450.00,2194.00,13720.000000,2640.500000,17409.000000,1793.730000,9480.730000,12134.820000,2018,2,17,Saturday,10
delivered,2787.00,22990.00,48059.00,778.00,2990.00,3177.00,12990.000000,1782.500000,25618.000000,1579.700000,8944.800000,14629.500000,2018,2,17,Saturday,11
delivered,3023.00,36980.00,26487.00,778.00,1299.00,2000.00,19139.500000,1900.500000,14243.500000,1748.680000,9308.210000,12077.160000,2018,2,17,Saturday,12
delivered,5136.00,21999.00,110183.00,944.00,1650.00,3811.00,11824.500000,3040.000000,56997.000000,1965.070000,10270.730000,23751.200000,2018,2,17,Saturday,15
delivered,3727.00,55900.00,36478.00,778.00,1399.00,2629.00,28649.500000,2252.500000,19553.500000,1763.110000,8513.110000,9685.320000,2018,2,17,Saturday,19
delivered,882.00,2990.00,3175.00,882.00,2990.00,3175.00,2990.000000,882.000000,3175.000000,882.000000,2990.000000,3175.000000,2018,2,18,Sunday,3
delivered,2759.00,21500.00,25580.00,739.00,3900.00,5478.00,12700.000000,1749.000000,15529.000000,1699.140000,10780.000000,12207.140000,2018,2,18,Sunday,8
delivered,4334.00,99999.00,202865.00,892.00,2250.00,2000.00,51124.500000,2613.000000,102432.500000,1842.460000,17472.150000,24653.850000,2018,2,18,Sunday,12
canceled,1763.00,16990.00,6849.00,1763.00,16990.00,6849.00,16990.000000,1763.000000,6849.000000,1763.000000,16990.000000,6849.000000,2018,2,18,Sunday,15
delivered,3923.00,94990.00,17859.00,746.00,2790.00,535.00,48890.000000,2334.500000,9197.000000,1665.440000,18121.750000,7325.440000,2018,2,18,Sunday,15
delivered,3000.00,74990.00,12024.00,778.00,2199.00,2166.00,38594.500000,1889.000000,7095.000000,1838.270000,17757.820000,7766.180000,2018,2,18,Sunday,16
delivered,2235.00,28999.00,75649.00,787.00,1050.00,3859.00,15024.500000,1511.000000,39754.000000,1536.890000,10454.330000,16300.110000,2018,2,18,Sunday,17
delivered,3293.00,68989.00,108744.00,766.00,1460.00,2611.00,35224.500000,2029.500000,55677.500000,1797.180000,11411.180000,18824.470000,2018,2,18,Sunday,20
canceled,2394.00,7490.00,881.00,2394.00,7490.00,881.00,7490.000000,2394.000000,881.000000,2394.000000,7490.000000,881.000000,2018,2,18,Sunday,21
delivered,1946.00,26900.00,66372.00,1558.00,12000.00,7072.00,19450.000000,1752.000000,36722.000000,1744.670000,21833.000000,27169.670000,2018,2,19,Monday,1
delivered,1580.00,2900.00,22963.00,829.00,1500.00,3239.00,2200.000000,1204.500000,13101.000000,1204.500000,2200.000000,13101.000000,2018,2,19,Monday,6
delivered,7023.00,21900.00,52995.00,739.00,999.00,2227.00,11449.500000,3881.000000,27611.000000,1758.060000,7758.470000,15586.000000,2018,2,19,Monday,10
delivered,12476.00,19500.00,104656.00,898.00,2000.00,3238.00,10750.000000,6687.000000,53947.000000,3000.930000,8599.930000,20009.430000,2018,2,19,Monday,13
delivered,6425.00,89990.00,132754.00,242.00,1080.00,2143.00,45535.000000,3333.500000,67448.500000,2192.530000,14279.050000,21964.370000,2018,2,19,Monday,14
canceled,2170.00,51490.00,3569.00,2170.00,51490.00,3569.00,51490.000000,2170.000000,3569.000000,2170.000000,51490.000000,3569.000000,2018,2,19,Monday,15
delivered,5752.00,34880.00,54893.00,739.00,850.00,2973.00,17865.000000,3245.500000,28933.000000,1796.570000,11139.380000,12825.670000,2018,2,19,Monday,15
delivered,6861.00,56999.00,34987.00,1096.00,2090.00,617.00,29544.500000,3978.500000,17802.000000,2195.670000,14537.170000,12593.580000,2018,2,19,Monday,18
canceled,1538.00,8999.00,12369.00,1538.00,8999.00,12369.00,8999.000000,1538.000000,12369.000000,1538.000000,8999.000000,12369.000000,2018,2,19,Monday,19
delivered,14964.00,48990.00,70306.00,926.00,1490.00,2538.00,25240.000000,7945.000000,36422.000000,2481.110000,10517.320000,15393.840000,2018,2,19,Monday,22
delivered,2125.00,11850.00,13673.00,739.00,4200.00,2933.00,8025.000000,1432.000000,8303.000000,1454.750000,6552.500000,8808.750000,2018,2,20,Tuesday,0
delivered,3516.00,53590.00,53474.00,778.00,1390.00,3719.00,27490.000000,2147.000000,28596.500000,1807.690000,10891.560000,17083.690000,2018,2,20,Tuesday,8
canceled,1795.00,9990.00,4268.00,1795.00,9990.00,4268.00,9990.000000,1795.000000,4268.000000,1795.000000,9990.000000,4268.000000,2018,2,20,Tuesday,11
delivered,3821.00,28990.00,282700.00,739.00,1590.00,1266.00,15290.000000,2280.000000,141983.000000,1817.710000,11607.710000,36413.210000,2018,2,20,Tuesday,11
delivered,2822.00,12000.00,19245.00,653.00,1199.00,2740.00,6599.500000,1737.500000,10992.500000,1662.000000,6253.550000,8340.910000,2018,2,20,Tuesday,12
delivered,3308.00,35900.00,102505.00,778.00,1460.00,2800.00,18680.000000,2043.000000,52652.500000,1573.640000,9588.140000,18798.360000,2018,2,20,Tuesday,13
delivered,6475.00,59900.00,87264.00,829.00,599.00,3277.00,30249.500000,3652.000000,45270.500000,2096.130000,13314.500000,15258.210000,2018,2,20,Tuesday,16
delivered,3449.00,199999.00,29228.00,1523.00,2900.00,5379.00,101449.500000,2486.000000,17303.500000,2138.830000,39397.830000,13656.330000,2018,2,3,Saturday,8
delivered,6280.00,25990.00,57464.00,926.00,4890.00,5086.00,15440.000000,3603.000000,31275.000000,2704.290000,12656.570000,17248.140000,2018,2,3,Saturday,9
canceled,6894.00,26990.00,9250.00,6894.00,26990.00,9250.00,26990.000000,6894.000000,9250.000000,6894.000000,26990.000000,9250.000000,2018,2,3,Saturday,13
delivered,6060.00,57900.00,45914.00,739.00,2290.00,3200.00,30095.000000,3399.500000,24557.000000,2301.180000,14369.910000,11869.910000,2018,2,3,Saturday,15
delivered,5270.00,70000.00,61511.00,739.00,1299.00,1017.00,35649.500000,3004.500000,31264.000000,2092.590000,10466.880000,13110.940000,2018,2,3,Saturday,19
delivered,4440.00,69900.00,27302.00,778.00,1199.00,52.00,35549.500000,2609.000000,13677.000000,2000.000000,18663.000000,8829.730000,2018,2,3,Saturday,20
delivered,2335.00,9990.00,27318.00,944.00,2499.00,3649.00,6244.500000,1639.500000,15483.500000,1731.170000,6582.670000,12908.170000,2018,2,3,Saturday,23
delivered,4871.00,14900.00,21645.00,3390.00,6990.00,8558.00,10945.000000,4130.500000,15101.500000,4099.330000,11730.000000,12989.000000,2018,2,4,Sunday,0
delivered,2296.00,17900.00,8664.00,1452.00,1700.00,7027.00,9800.000000,1874.000000,7845.500000,1874.000000,9800.000000,7845.500000,2018,2,4,Sunday,1
delivered,2494.00,5550.00,29361.00,1213.00,2900.00,2171.00,4225.000000,1853.500000,15766.000000,1785.330000,4246.670000,14676.000000,2018,2,4,Sunday,8
delivered,16704.00,24000.00,69068.00,731.00,1225.00,994.00,12612.500000,8717.500000,35031.000000,2922.000000,9888.000000,17299.900000,2018,2,4,Sunday,12
delivered,2938.00,24990.00,41745.00,951.00,3990.00,2507.00,14490.000000,1944.500000,22126.000000,2027.000000,12572.000000,13570.600000,2018,2,4,Sunday,13
delivered,1424.00,15024.00,25308.00,829.00,3500.00,2229.00,9262.000000,1126.500000,13768.500000,1141.290000,7983.290000,13579.140000,2018,2,4,Sunday,14
delivered,8242.00,59900.00,236042.00,872.00,1590.00,2722.00,30745.000000,4557.000000,119382.000000,2827.710000,10629.000000,35128.570000,2018,2,4,Sunday,20
delivered,6365.00,79500.00,214840.00,829.00,2999.00,1982.00,41249.500000,3597.000000,108411.000000,2256.450000,15345.200000,23019.100000,2018,2,5,Monday,10
delivered,2335.00,39565.00,18529.00,171.00,1890.00,2143.00,20727.500000,1253.000000,10336.000000,1469.830000,9903.750000,8895.750000,2018,2,5,Monday,11
delivered,3960.00,26910.00,41850.00,270.00,1490.00,1958.00,14200.000000,2115.000000,21904.000000,1817.250000,10195.310000,12273.190000,2018,2,5,Monday,12
canceled,1865.00,7900.00,4822.00,1865.00,7900.00,4822.00,7900.000000,1865.000000,4822.000000,1865.000000,7900.000000,4822.000000,2018,2,5,Monday,14
canceled,1253.00,5700.00,9738.00,1253.00,5700.00,9738.00,5700.000000,1253.000000,9738.000000,1253.000000,5700.000000,9738.000000,2018,2,5,Monday,16
delivered,6062.00,37989.00,69810.00,739.00,1690.00,1962.00,19839.500000,3400.500000,35886.000000,2024.470000,10989.070000,25310.130000,2018,2,5,Monday,18
delivered,4000.00,34990.00,33598.00,1553.00,2990.00,196.00,18990.000000,2776.500000,16897.000000,2729.700000,12178.700000,13716.000000,2018,2,5,Monday,22
canceled,1510.00,1080.00,5458.00,1510.00,1080.00,5458.00,1080.000000,1510.000000,5458.000000,1510.000000,1080.000000,5458.000000,2018,2,5,Monday,23
delivered,5269.00,21000.00,13618.00,742.00,3500.00,2909.00,12250.000000,3005.500000,8263.500000,1741.670000,8785.220000,7325.000000,2018,2,5,Monday,23
delivered,1546.00,10590.00,8624.00,1176.00,5190.00,3924.00,7890.000000,1361.000000,6274.000000,1361.000000,7890.000000,6274.000000,2018,2,6,Tuesday,1
delivered,1767.00,5990.00,4241.00,1767.00,5990.00,4241.00,5990.000000,1767.000000,4241.000000,1767.000000,5990.000000,4241.000000,2018,2,6,Tuesday,4
delivered,2299.00,7900.00,131495.00,537.00,3500.00,3509.00,5700.000000,1418.000000,67502.000000,1376.400000,6474.000000,53590.600000,2018,2,6,Tuesday,8
delivered,4322.00,19000.00,38040.00,120.00,1200.00,3577.00,10100.000000,2221.000000,20808.500000,1737.330000,7526.920000,12988.210000,2018,2,6,Tuesday,9
delivered,5804.00,34990.00,41645.00,778.00,531.00,2293.00,17760.500000,3291.000000,21969.000000,1878.390000,11529.890000,13874.720000,2018,2,6,Tuesday,10
delivered,5637.00,189912.00,123462.00,778.00,1990.00,3938.00,95951.000000,3207.500000,63700.000000,1983.240000,21996.180000,17151.000000,2018,2,6,Tuesday,16
unavailable,1852.00,11499.00,3700.00,1852.00,11499.00,3700.00,11499.000000,1852.000000,3700.000000,1852.000000,11499.000000,3700.000000,2018,2,6,Tuesday,16
delivered,4665.00,51900.00,175521.00,739.00,1199.00,2862.00,26549.500000,2702.000000,89191.500000,2075.260000,11386.000000,20182.530000,2018,2,6,Tuesday,20
delivered,7877.00,24990.00,27534.00,739.00,1190.00,552.00,13090.000000,4308.000000,14043.000000,1741.060000,7459.380000,10239.940000,2018,2,6,Tuesday,21
delivered,1823.00,1890.00,5748.00,1823.00,1890.00,5748.00,1890.000000,1823.000000,5748.000000,1823.000000,1890.000000,5748.000000,2018,2,7,Wednseday,2
delivered,1372.00,9990.00,35834.00,1279.00,4995.00,4500.00,7492.500000,1325.500000,20167.000000,1325.500000,7492.500000,20167.000000,2018,2,7,Wednseday,6
delivered,2352.00,18990.00,25104.00,1185.00,1300.00,6179.00,10145.000000,1768.500000,15641.500000,1735.670000,8418.170000,13036.670000,2018,2,7,Wednseday,7
